Recording date:	2016/05/02
Recording time:	17:37:21
Recording resolution	1280 x 1024

pygaze initiation report start
display resolution: 1280x1024
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 60 Hz
sampletime: 16.6508405546 ms
accuracy (in pixels): LX=639.0218, LY=510.9876, RX=639.0036, RY=510.9998
precision (RMS noise in pixels): X=3.74165738677, Y=4.472135955
distance between participant and display: 57.0 cm
fixation threshold: 56.4618303415 pixels
speed threshold: 1.31714187105 pixels/ms
accuracy threshold: 360.822512123 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	LeftPupil	ValidityLeft	GazePointXRight	GazePointYRight	RightPupil	ValidityRight	GazePointX	GazePointY	Event
2022.0	24.5954	175.3470	4.0467	0	60.4975	200.0215	4.4783	0	0.0665	0.3666	
2038.7	27.9702	170.2770	4.0640	0	64.7590	203.2391	4.4844	0	0.0724	0.3648	
2055.4	29.9200	177.4614	4.0600	0	61.6707	205.6038	4.4776	0	0.0716	0.3741	
2072.0	27.9349	175.6696	4.0325	0	68.2257	203.4325	4.4834	0	0.0751	0.3702	
2088.7	32.1220	175.0402	4.0376	0	63.7636	200.7635	4.4774	0	0.0749	0.3670	
2105.3	23.6445	173.5069	4.0196	0	63.7044	202.9866	4.4701	0	0.0682	0.3677	
2121.9	29.2715	179.1166	4.0218	0	61.9315	200.9764	4.4725	0	0.0713	0.3712	
2138.7	30.9915	168.2517	4.0185	0	60.4545	203.6892	4.4647	0	0.0714	0.3632	
2155.3	23.6827	177.1686	3.9908	0	60.1414	207.7922	4.4383	0	0.0655	0.3759	
2171.9	31.7508	181.3035	3.9859	0	62.5808	203.6455	4.4375	0	0.0737	0.3759	
2188.6	35.3858	178.3905	3.9953	0	59.1822	207.3925	4.4225	0	0.0739	0.3767	
2205.3	36.6376	177.5444	3.9854	0	60.3980	203.7037	4.4074	0	0.0758	0.3723	
2221.9	27.1890	174.4126	3.9771	0	60.2819	198.5375	4.3895	0	0.0683	0.3642	
2238.6	35.9762	179.0790	3.9555	0	60.2172	200.6172	4.3874	0	0.0752	0.3708	
2255.2	27.7633	177.8827	3.9619	0	59.2254	194.1174	4.3805	0	0.0680	0.3633	
2271.9	36.4145	178.8851	3.9435	0	59.7195	195.8794	4.3587	0	0.0751	0.3660	
2288.6	32.2597	176.3779	3.9375	0	60.2526	199.0059	4.3528	0	0.0723	0.3666	
2305.2	29.2328	174.9320	3.9378	0	63.9241	194.3949	4.3829	0	0.0728	0.3607	
2321.8	31.0215	174.2220	3.9114	0	58.9884	193.1234	4.3304	0	0.0703	0.3587	
2338.4	33.8009	177.5773	3.9093	0	61.3882	200.1543	4.3154	0	0.0744	0.3689	
2355.2	33.5174	167.8849	3.9033	0	60.8412	198.9907	4.3167	0	0.0737	0.3583	
2371.8	39.0756	179.0397	3.9026	0	66.1214	195.2469	4.3023	0	0.0822	0.3655	
2388.4	33.7902	174.3776	3.8945	0	65.5938	201.0782	4.3061	0	0.0776	0.3667	
2405.1	36.7548	174.7952	3.8853	0	64.4345	197.3925	4.3062	0	0.0791	0.3635	
2421.8	39.4621	175.8369	3.8852	0	63.5751	201.9734	4.2955	0	0.0805	0.3690	
2438.4	38.7186	182.6061	3.8895	0	67.8316	200.9680	4.3023	0	0.0832	0.3746	
2455.1	35.2207	169.1501	3.8880	0	67.2528	199.1797	4.3034	0	0.0801	0.3597	
2471.7	42.8912	182.2397	3.8979	0	64.7161	195.8057	4.2980	0	0.0841	0.3692	
2488.3	41.3984	172.3986	3.8748	0	66.7768	198.3302	4.3035	0	0.0845	0.3620	
2505.1	39.5109	178.4656	3.8898	0	64.3386	190.7134	4.2914	0	0.0811	0.3605	
2521.7	39.0046	179.4767	3.9065	0	66.4585	194.1994	4.2934	0	0.0824	0.3649	
2538.3	34.4788	173.8604	3.8951	0	68.9907	199.6397	4.2989	0	0.0808	0.3647	
2554.9	37.9416	174.2302	3.8801	0	73.2333	200.7858	4.3299	0	0.0869	0.3662	
2571.7	32.4453	175.2778	3.8664	0	65.3821	197.6198	4.3091	0	0.0764	0.3642	
2588.3	33.9236	170.3633	3.8835	0	65.0587	199.0697	4.3149	0	0.0773	0.3608	
2604.9	35.4604	179.8953	3.8991	0	69.4078	202.5422	4.3269	0	0.0819	0.3735	
2621.6	27.4382	168.1334	3.8887	0	75.8752	204.6888	4.3187	0	0.0807	0.3641	
2638.2	29.6194	174.4199	3.8977	0	71.1552	198.2850	4.3353	0	0.0787	0.3640	
2654.9	39.0556	171.4216	3.9160	0	75.5436	201.1481	4.3289	0	0.0895	0.3638	
2671.6	40.3694	177.0778	3.9285	0	77.7477	202.6777	4.3320	0	0.0923	0.3709	
2688.2	36.0003	178.7149	3.9231	0	73.4592	201.7776	4.3310	0	0.0855	0.3716	
2704.8	31.3306	175.2048	3.9344	0	77.9263	203.6733	4.3426	0	0.0854	0.3700	
2721.6	35.8971	171.5203	3.9230	0	64.7962	194.2141	4.3333	0	0.0787	0.3572	
2738.2	34.0923	178.5694	3.9426	0	69.2004	201.1945	4.3436	0	0.0807	0.3709	
2754.8	37.5713	174.5047	3.9466	0	75.2247	199.4188	4.3464	0	0.0881	0.3652	
2771.4	45.4892	179.9380	3.9749	0	76.8340	199.0847	4.3600	0	0.0956	0.3701	
2788.2	40.7179	176.0337	3.9750	0	71.2113	200.6289	4.3663	0	0.0874	0.3678	
2804.8	40.2702	177.9940	3.9678	0	75.5097	194.7523	4.3791	0	0.0905	0.3640	
2821.4	25.3131	177.1149	3.9740	0	68.3284	192.6991	4.3802	0	0.0732	0.3611	
2838.1	33.9910	177.9269	3.9935	0	70.8241	194.2277	4.3933	0	0.0819	0.3634	
2854.7	33.4663	178.7270	4.0121	0	70.0921	195.4196	4.3842	0	0.0809	0.3654	
2871.4	27.4003	173.1810	4.0085	0	71.3152	201.4571	4.3924	0	0.0771	0.3659	
2888.1	29.2748	175.4418	4.0196	0	77.7966	194.7563	4.4510	0	0.0836	0.3615	
2904.7	26.6763	170.0732	4.0471	0	70.3819	197.5970	4.4020	0	0.0758	0.3591	
2921.3	23.2805	172.9777	4.0275	0	70.5457	197.5647	4.4051	0	0.0733	0.3619	
2938.1	28.1129	177.1010	4.0636	0	73.1283	197.7178	4.4151	0	0.0791	0.3660	
2954.7	27.4987	174.0609	4.0428	0	72.6491	197.6664	4.4329	0	0.0782	0.3630	
2971.3	25.4272	172.3275	4.0583	0	67.1011	197.1863	4.4301	0	0.0723	0.3609	
2987.9	31.3710	176.0994	4.0697	0	73.9835	198.3165	4.4660	0	0.0823	0.3656	
2.1									VALIDATION_TRIALSTART, trialnr=0, x=64, y=153
2.6									validation_point_on
1001.8									validation_horizontal_point_fix
3001.8									validation_horizontal_point_off
TimeStamp	GazePointXLeft	GazePointYLeft	LeftPupil	ValidityLeft	GazePointXRight	GazePointYRight	RightPupil	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
17.7	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
35.5	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
53.1	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
69.7	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
86.1	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
102.7	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
119.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
135.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
152.1	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
168.7	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
185.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
202.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
218.7	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
235.4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
252.0	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
268.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
285.3	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
301.9	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
318.6	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	-1.0000	4	-1.0000	-1.0000	
335.3	115.4062	186.0011	4.1543	0	139.9491	203.4652	4.5560	0	0.1995	0.3803	
351.9	115.0659	180.7257	4.1639	0	146.6171	203.1774	4.5791	0	0.2044	0.3749	
368.5	118.8463	182.3412	4.1597	0	145.6827	197.1803	4.5669	0	0.2067	0.3706	
385.3	118.7974	179.9729	4.1683	0	141.0465	201.3877	4.5663	0	0.2030	0.3724	
401.9	116.9266	178.2729	4.1717	0	141.3845	197.3049	4.5792	0	0.2018	0.3668	
418.5	117.2887	185.9274	4.1608	0	145.8107	200.9741	4.5685	0	0.2055	0.3778	
435.1	117.3728	177.0861	4.1573	0	139.8606	196.2893	4.5668	0	0.2010	0.3646	
451.9	115.7870	186.6514	4.1665	0	143.7118	197.2590	4.5745	0	0.2027	0.3749	
468.5	117.4239	185.0244	4.1705	0	145.1194	195.2037	4.5773	0	0.2051	0.3713	
485.1	117.3028	186.9183	4.1701	0	147.0757	199.4479	4.5866	0	0.2065	0.3773	
501.8	114.9841	179.6905	4.1697	0	148.0624	203.9134	4.5852	0	0.2055	0.3746	
518.4	115.1250	181.8331	4.1747	0	147.6958	199.8720	4.5820	0	0.2053	0.3728	
535.1	117.4868	179.0931	4.1885	0	142.3476	194.1740	4.5780	0	0.2030	0.3645	
551.8	116.9926	187.9151	4.1955	0	144.7915	192.0203	4.5892	0	0.2045	0.3710	
568.4	120.1646	186.0416	4.1877	0	140.0506	191.0544	4.5959	0	0.2033	0.3683	
585.0	118.2749	180.6469	4.1890	0	146.3820	198.0121	4.6034	0	0.2068	0.3698	
601.8	113.7437	179.4410	4.1940	0	146.8248	194.4125	4.6032	0	0.2036	0.3651	
618.4	110.5120	178.0267	4.1917	0	143.1971	194.1011	4.6089	0	0.1982	0.3634	
635.0	117.5350	176.3415	4.1899	0	140.9834	198.9900	4.6236	0	0.2020	0.3665	
651.6	113.8701	183.3764	4.1824	0	142.8076	195.1648	4.6124	0	0.2005	0.3697	
668.4	114.7853	182.4935	4.1752	0	135.7987	200.4346	4.6003	0	0.1958	0.3740	
685.0	113.4963	179.2509	4.1680	0	139.0876	198.8022	4.5885	0	0.1973	0.3692	
701.6	118.7677	186.2255	4.1588	0	140.9893	200.6702	4.5770	0	0.2029	0.3778	
718.3	119.9445	186.6895	4.1526	0	138.7642	191.5525	4.5645	0	0.2021	0.3694	
734.9	113.0989	180.9510	4.1326	0	142.5616	195.3067	4.5634	0	0.1997	0.3674	
751.6	117.9722	183.7853	4.1352	0	138.1350	199.3581	4.5415	0	0.2001	0.3742	
768.3	113.5918	181.1147	4.1157	0	136.0710	200.5918	4.5501	0	0.1950	0.3728	
784.9	114.4898	176.2704	4.0959	0	137.3654	203.7619	4.5412	0	0.1968	0.3711	
801.5	116.8815	178.9707	4.0808	0	139.4602	199.5667	4.5050	0	0.2003	0.3697	
818.3	115.1137	179.0546	4.0621	0	133.4139	191.0976	4.5031	0	0.1942	0.3615	
834.9	110.8840	177.5427	4.0400	0	140.3212	195.6861	4.4896	0	0.1963	0.3645	
851.5	112.0934	183.1176	4.0254	0	137.7189	196.4694	4.4784	0	0.1952	0.3707	
868.1	113.1183	176.9172	4.0349	0	134.7837	199.2119	4.4764	0	0.1937	0.3673	
884.8	113.7293	179.4929	4.0055	0	134.8932	189.5397	4.4523	0	0.1942	0.3604	
901.5	110.1890	179.5625	4.0110	0	132.8568	198.1800	4.4558	0	0.1899	0.3689	
918.1	112.9243	179.1291	3.9783	0	134.5113	193.2965	4.4374	0	0.1933	0.3637	
934.8	115.0375	184.3531	3.9804	0	134.8092	194.4700	4.4190	0	0.1952	0.3699	
